category,query_group,query,best_rank,url,title,body_char_count,image_count,heading_count,quality_score,quality_eligible,fetch_verdict,collected_at
shopping,living_health,자세교정 방석 후기 장단점,4,https://blog.naver.com/adeberry/224360825544,자세교정 공부 방석 추천 스터디랩 솔직 후기,1124,20,12,75,True,strong_ok,2026-08-30T00:14:14+09:00
shopping,living_health,주방세제 추천 사용 후기,4,https://blog.naver.com/mylovemydream/224379712358,맨손 설거지해도 괜찮을까? 르주르 1종 주방세제 사용해 본 솔직후기,1058,28,12,75,True,strong_ok,2026-08-30T00:14:14+09:00
shopping,living_health,여름 보냉백 추천 후기,4,https://blog.naver.com/euirime/224370058021,"오사카 쇼핑추천템_ 스탠다드프로덕트(우산, 보냉백, 장바구니) 난바파크스, 우메다점",1028,22,12,75,True,strong_ok,2026-08-30T00:14:14+09:00
shopping,food_supplement,유산균 추천 후기 비교,4,https://blog.naver.com/luv___cu/224371467564,[베베유산균 추천] 락토핏 베베 유산균 후기｜아기유산균추천｜어린이유산균추천,906,5,11,71,True,strong_ok,2026-08-30T00:14:14+09:00
shopping,food_supplement,단백질 보충제 추천 후기,4,https://blog.naver.com/ddokcheck_/224377295892,밀팜 바바리안푸드 단백질보충제 프로틴 쉐이크 파우더 2kg 1통,4024,11,12,95,True,strong_ok,2026-08-30T00:14:14+09:00
shopping,sports_leisure,골프 거리측정기 후기 비교,4,https://blog.naver.com/isojin094/224386228516,캐논코리아 PowerShot GOLF 거리측정기 6254C001 구성과 특징 비,2113,5,12,86,True,strong_ok,2026-08-30T00:14:15+09:00
shopping,sports_leisure,캠핑 선풍기 추천 후기,4,https://blog.naver.com/cywsyr/224387614911,신일 캠핑선풍기 무선 BLDC 35cm(14인치) 소형 휴대용 캠핑용 충전식 써큘레이터,1865,19,12,87,True,strong_ok,2026-08-30T00:14:15+09:00
shopping,sports_leisure,러닝화 추천 착용 후기,4,https://blog.naver.com/flavor_log/224380155246,호카 운동화 추천 ㅣ 호카 본디9 첫 러닝화 후기,2690,38,12,95,True,strong_ok,2026-08-30T00:14:15+09:00
shopping,fashion_goods,여름 반바지 추천 착용 후기,4,https://blog.naver.com/treasures_phodo/224374031595,"러닝쇼츠 추천 ONBREAK 러닝반바지 가볍고 편한 남자반바지 후기, ONBREAK 러닝반바지 후기, 가볍고 쾌적한 러닝쇼츠 찾는다면",1855,22,12,87,True,strong_ok,2026-08-30T00:14:15+09:00
shopping,baby_pet,강아지 간식 추천 급여 후기,4,https://blog.naver.com/qlwnql/224373342726,[오래 먹는 강아지 수제간식] 온리몽 강아지 간식 한우 블리스틱 40g 후기 | 치석제거 강아지 수제간식 추천,1569,12,12,87,True,strong_ok,2026-08-30T00:14:16+09:00
shopping,baby_pet,아기 장난감 추천 사용 후기,4,https://blog.naver.com/highseoyoung/224389583034,내돈내산 아기 교구장 & 장난감정리함 추천｜아이엔지홈 토리 마이토이 + Amoo 투명 정리함 실사용 후기,3221,32,12,95,True,strong_ok,2026-08-30T00:14:16+09:00
shopping,home_appliance,로봇청소기 추천 비교 후기,5,https://blog.naver.com/yj_9oo/224389000969,"드리미 X60 Ultra 로봇청소기｜신혼부부 한 달 사용 후기, 장단점 솔직 리뷰",2863,8,12,91,True,strong_ok,2026-08-30T00:14:16+09:00
shopping,home_appliance,음식물처리기 후기 장단점,5,https://blog.naver.com/gnltjdtmdals/224379418492,아이닉 시그니처 미네랄스톤 음식물처리기 솔직 사용 후기! 장단점 총정리,1288,5,12,83,True,strong_ok,2026-08-30T00:14:16+09:00
shopping,home_appliance,무선청소기 추천 사용 후기,4,https://blog.naver.com/mxxnmxx/224381988822,[추천템] 집들이 선물 추천 ! 클래파 무선청소기 내돈내산 후기 | 클래파 초경량 자동먼지비움 BLDC 무선청소기 |부모님 선물추천 | 무선청소기 추천,1096,12,12,75,True,strong_ok,2026-08-30T00:14:12+09:00
shopping,digital_it,노트북 추천 사용 후기,5,https://blog.naver.com/wellnessnotes/224378944045,대학생 인강용 노트북 추천 갤럭시북6 프로 후기 및 스펙 분석,2864,6,12,81,True,strong_ok,2026-08-30T00:14:17+09:00
shopping,digital_it,블루투스 이어폰 추천 비교,5,https://blog.naver.com/xnara/224383216952,NEW QCY 큐씨와이 AIR 초경량 가 성비 음질좋은 블루투스 무선 이어폰 오픈형,3129,9,12,91,True,strong_ok,2026-08-30T00:14:17+09:00
shopping,digital_it,기계식 키보드 추천 후기,5,https://blog.naver.com/deuxism9/224382829936,큐센 DT35 104 무선 블루투스 기계식 게이밍 키보드 크림치즈축 저소음 조약돌 보글보글,1659,4,12,73,True,strong_ok,2026-08-30T00:14:17+09:00
shopping,beauty_body,헤어드라이어 추천 후기,5,https://blog.naver.com/sych022/224382099904,"[내돈내산] 유닉스 에어스피더 하이스피드 BLDC 드라이어 UN-A7610 1달 사용 추천 후기ㅣ장점, 단점, 가격",1032,11,12,75,True,strong_ok,2026-08-30T00:14:17+09:00
shopping,beauty_body,선크림 추천 사용 후기,5,https://blog.naver.com/awesomemin2/224370403126,올리브영 선크림 추천 '스타라이크' 촉촉한 수분 선크림 후기,2348,29,12,95,True,strong_ok,2026-08-30T00:14:18+09:00
shopping,beauty_body,샴푸 추천 솔직 후기,5,https://blog.naver.com/ditto1027/224371698821,[뷰티] 어네이즈 스칼프 샴푸&트리트먼트 기우쌤 샴푸 내돈내산 솔직후기💇🏻‍♀️,1501,13,12,87,True,strong_ok,2026-08-30T00:14:18+09:00
shopping,beauty_body,홈케어 미용기기 후기 장단점,5,https://blog.naver.com/yunheecon/224344196615,[성형과 뷰티 사이: 솔직한 50가지 이야기] 31일차: '홈케어 기기'의 진실 – 과연 미용 기기는 피부과 시술을 대체할 수 있을까?,1752,13,8,87,True,strong_ok,2026-08-30T00:28:36+09:00
shopping,living_health,자세교정 방석 후기 장단점,5,https://blog.naver.com/mmhepdatq/224383143584,하루 10분 의자 자세 교정 방석 효과 체험기,964,2,4,61,True,strong_ok,2026-08-30T00:14:18+09:00
shopping,living_health,주방세제 추천 사용 후기,5,https://blog.naver.com/thgus09150/224372978776,애벌세척 안 했는데도 놀랐어요! 에코버 제로 식기세척기 세제 후기,1791,10,12,87,True,strong_ok,2026-08-30T00:14:18+09:00
shopping,living_health,여름 보냉백 추천 후기,5,https://blog.naver.com/seyeong1020/224387453453,강릉 중앙시장 주룩주룩 양조장 내돈내산 후기! 선물용 강릉 구름신 6도 추천 (시음·부적·보냉백 꿀팁),2426,17,12,95,True,strong_ok,2026-08-30T00:14:19+09:00
shopping,food_supplement,유산균 추천 후기 비교,5,https://blog.naver.com/rorm00/224379559119,[1년 찐섭취 내돈내산] 종근당 락토핏 골드 유산균 리뉴얼 성분 비교 & 쿠팡보다 싼 5통 대용량 22% 최저가 득템 팁,1588,10,12,77,True,strong_ok,2026-08-30T00:14:19+09:00
shopping,food_supplement,단백질 보충제 추천 후기,5,https://blog.naver.com/thgus09150/224368871147,"플라이밀 단백질 쉐이크 대용량 추천, 고구마맛 초코맛 딸기맛 솔직후기",1893,9,12,83,True,strong_ok,2026-08-30T00:14:19+09:00
shopping,sports_leisure,골프 거리측정기 후기 비교,5,https://blog.naver.com/likethor100/224319690441,골프거리측정기 순위 비교하다가 파인캐디 고른 후기,2202,16,12,95,True,strong_ok,2026-08-30T00:14:19+09:00
shopping,sports_leisure,캠핑 선풍기 추천 후기,5,https://blog.naver.com/jiyoungg0306/224380637852,"캠핑 선풍기 추천, 크레모아 M14L 서큘레이터로 활용한 내돈내산 후기",2115,25,12,95,True,strong_ok,2026-08-30T00:14:20+09:00
